report_date,cookie_id,customer_id,ga_session_id,event_timestamp,event_name,event_value
2023-12-06,1352704106.1664816271,647,1701889930,2023/12/06/11/12/22,Event - Site Search,organic maltodextrin
2023-12-06,1352704106.1664816271,647,1701897877,2023/12/06/13/24/38,Event - Site Search,Cissus
2023-12-06,1352704106.1664816271,647,1701897877,2023/12/06/13/30/07,Event - Site Search,bacopa
2023-12-06,1352704106.1664816271,647,1701897877,2023/12/06/13/48/33,Event - Site Search,bacopa
2023-12-06,1352704106.1664816271,647,1701897877,2023/12/06/13/48/40,Event - Site Search,lysine
2023-12-06,1357785597.1694453654,14846,1701899939,2023/12/06/13/59/18,Event - Site Search,psyllium
2023-12-06,1357785597.1694453654,14846,1701899939,2023/12/06/14/00/06,Event - Site Search,hoodia
2023-12-06,1357785597.1694453654,14846,1701899939,2023/12/06/14/00/18,Event - Site Search,green coffee
2023-12-06,1357785597.1694453654,14846,1701899939,2023/12/06/14/01/56,Event - Site Search,green tea
2023-12-06,1357785597.1694453654,14846,1701899939,2023/12/06/14/02/33,Event - Site Search,green tea
2023-12-06,1360005854.1701885758,360,1701885758,2023/12/06/10/03/26,Event - Site Search,guarana
2023-12-06,1376959022.1692031188,9616,1701880240,2023/12/06/10/04/56,Event - Site Search,L-Citrulline
2023-12-06,1376959022.1692031188,9616,1701880240,2023/12/06/10/41/53,Event - Site Search,Papain 2000 U/g By NOVEL
2023-12-06,1376959022.1692031188,9616,1701898456,2023/12/06/14/00/11,Event - Site Search, (Monk Fruit) Luo Han Guo 50%
2023-12-06,1385874382.1563213232,5353,1701897311,2023/12/06/13/15/44,Event - Site Search,l-theanine
2023-12-06,1388705394.1698074449,15303,1701879914,2023/12/06/08/34/23,Event - Site Search,dandelion root
2023-12-06,1388705394.1698074449,15303,1701888382,2023/12/06/10/46/51,Event - Site Search,beet root
2023-12-06,1390614536.1683224769,12810,1701889238,2023/12/06/11/00/40,Event - Site Search,cyanocobalamin
2023-12-06,1390614536.1683224769,12810,1701889238,2023/12/06/11/00/48,Event - Site Search,smilax
2023-12-06,1426679097.1691425520,1601,1701881902,2023/12/06/08/59/18,Event - Site Search,pomegranate extract
2023-12-06,1444707660.1680996878,3056,1701882954,2023/12/06/09/39/09,Event - Site Search,glucosamine
2023-12-06,1444707660.1680996878,3056,1701882954,2023/12/06/09/40/00,Event - Site Search,chondroitin sulfate
2023-12-06,1450823512.1685028502,13087,1701892258,2023/12/06/11/51/12,Event - Site Search,citric acid anhydrous
2023-12-06,1459177344.1690831254,20618,1701872927,2023/12/06/06/28/55,Event - Site Search,ethyl maltol
2023-12-06,1459177344.1690831254,20618,1701872927,2023/12/06/06/29/04,Event - Site Search,ethyl maltol
2023-12-06,1462560736.1595957636,14787,1701878244,2023/12/06/07/57/26,Event - Site Search,organic stevia
2023-12-06,1462560736.1595957636,14787,1701878244,2023/12/06/08/00/47,Event - Site Search,natural malic acid
2023-12-06,1462560736.1595957636,14787,1701882376,2023/12/06/09/06/18,Event - Site Search,lions mane
2023-12-06,1462560736.1595957636,14787,1701882376,2023/12/06/09/07/36,Event - Site Search,bacopa
2023-12-06,1462560736.1595957636,14787,1701882376,2023/12/06/09/11/05,Event - Site Search,siberian ginseng
2023-12-06,1462560736.1595957636,14787,1701882376,2023/12/06/09/18/39,Event - Site Search,lions mane
2023-12-06,1470746349.1697477563,15537,1701897684,2023/12/06/13/22/38,Event - Site Search,r-alpha lipoic acid
2023-12-06,1470746349.1697477563,15537,1701897684,2023/12/06/13/24/44,Event - Site Search,Fulvic
2023-12-06,1470746349.1697477563,15537,1701902733,2023/12/06/15/05/30,Event - Site Search,calcium citrate
2023-12-06,1470746349.1697477563,15537,1701902733,2023/12/06/15/06/06,Event - Site Search,ashwagandha extract
2023-12-06,1476000961.1688151759,20248,1701882082,2023/12/06/09/03/23,Event - Site Search,astaxanthin
2023-12-06,1476000961.1688151759,20248,1701882082,2023/12/06/09/21/41,Event - Site Search,collagen eggshell membrane
2023-12-06,1476000961.1688151759,20248,1701882082,2023/12/06/09/40/32,Event - Site Search,serrapeptase
2023-12-06,1476000961.1688151759,20248,1701887998,2023/12/06/10/40/07,Event - Site Search,ginger
2023-12-06,1476000961.1688151759,20248,1701887998,2023/12/06/10/44/46,Event - Site Search,digestive enzymes
2023-12-06,1476000961.1688151759,20248,1701887998,2023/12/06/10/45/19,Event - Site Search,betaine hydrochloride
2023-12-06,1476000961.1688151759,20248,1701887998,2023/12/06/10/46/15,Event - Site Search,melatonin
2023-12-06,1476000961.1688151759,20248,1701887998,2023/12/06/11/14/02,Event - Site Search,turmeric
2023-12-06,1476000961.1688151759,20248,1701887998,2023/12/06/11/20/02,Event - Site Search,uc-ii
2023-12-06,1476000961.1688151759,20248,1701887998,2023/12/06/11/22/21,Event - Site Search,boswellia
2023-12-06,1476000961.1688151759,20248,1701893259,2023/12/06/12/24/51,Event - Site Search,silica stem
2023-12-06,1476000961.1688151759,20248,1701893259,2023/12/06/12/44/34,Event - Site Search,silica stem
2023-12-06,1485373179.1701362112,21768,1701879011,2023/12/06/08/10/16,Event - Site Search,biotin
2023-12-06,1492181287.1701906173,(not set),1701906176,2023/12/06/15/43/03,Event - Site Search,Olive Leaf Ext. NLT 18% Oleuropein
