report_date,cookie_id,customer_id,ga_session_id,event_timestamp,event_name,event_value
2023-12-06,244423632.1701245795,14499,1701904533,2023/12/06/16/10/47,Event - Visit Factory,USHA Industries
2023-12-06,244423632.1701245795,14499,1701904533,2023/12/06/16/18/37,Event - Visit Factory,Hanzhong TRG Biotech
2023-12-06,244423632.1701245795,14499,1701904533,2023/12/06/16/24/30,Event - Visit Factory,Hanzhong TRG Biotech
2023-12-06,244423632.1701245795,14499,1701904533,2023/12/06/16/24/53,Event - Visit Factory,Hanzhong TRG Biotech
2023-12-06,244423632.1701245795,14499,1701904533,2023/12/06/16/27/07,Event - Visit Factory,Hanzhong TRG Biotech
2023-12-06,269790156.1701462030,(not set),1701902857,2023/12/06/14/52/41,Event - Visit Factory,Baolingbao Biology
2023-12-06,33303339.1701688119,(not set),1701881675,2023/12/06/08/54/34,Event - Visit Factory,U.S. Greens
2023-12-06,33303339.1701688119,(not set),1701895377,2023/12/06/12/42/56,Event - Visit Factory,Ningbo Yipin Biotechnology
2023-12-06,341752347.1681825141,15740,1701887014,2023/12/06/10/23/38,Event - Visit Factory,Sigachi Industries
2023-12-06,349567524.1701889375,(not set),1701889375,2023/12/06/11/03/00,Event - Visit Factory,KLK OLEO
2023-12-06,391656882.1701875990,(not set),1701875990,2023/12/06/07/20/49,Event - Visit Factory,Grain Millers Canada
2023-12-06,460529429.1701382143,21800,1701889968,2023/12/06/11/12/53,Event - Visit Factory,Bloomage Biotech
2023-12-06,466691553.1700665311,19114,1701873591,2023/12/06/06/40/22,Event - Visit Factory,Certified Nutraceuticals
2023-12-06,516112894.1696684160,15694,1701890340,2023/12/06/11/19/04,Event - Visit Factory,BLGZJTH
2023-12-06,516112894.1696684160,15694,1701890340,2023/12/06/11/26/27,Event - Visit Factory,BLGZJTH
2023-12-06,618180171.1700099216,(not set),1701924084,2023/12/06/20/53/41,Event - Visit Factory,American Botanicals
2023-12-06,618180171.1700099216,(not set),1701933155,2023/12/06/23/12/57,Event - Visit Factory,Pearl Group
2023-12-06,641372373.1701287251,(not set),1701875164,2023/12/06/07/06/03,Event - Visit Factory,Sunshine Biotech International
2023-12-06,842069312.1697596995,14090,1701907421,2023/12/06/16/07/55,Event - Visit Factory,Pearl Group
2023-12-06,842069312.1697596995,14090,1701919250,2023/12/06/19/20/52,Event - Visit Factory,Pearl Group
2023-12-06,842069312.1697596995,14090,1701932469,2023/12/06/23/36/11,Event - Visit Factory,Changsha Heking Bio-tech
2023-12-06,842069312.1697596995,14090,1701932469,2023/12/06/23/55/42,Event - Visit Factory,Herb Green Health
2023-12-06,850309768.1701793802,6473,1701878586,2023/12/06/08/28/02,Event - Visit Factory,Anhui Sealong Biotechnology
2023-12-06,850309768.1701793802,6473,1701881994,2023/12/06/09/38/02,Event - Visit Factory,Kaiyuan Dayou Biological Chemical
2023-12-06,852057234.1701123390,222,1701894084,2023/12/06/12/21/28,Event - Visit Factory,Silva International
2023-12-06,941232542.1697808437,5006,1701886509,2023/12/06/10/15/09,Event - Visit Factory,Shandong Luwei Pharmaceutical
2023-12-06,952973685.1699212525,(not set),1701853069,2023/12/06/24/58/47,Event - Visit Factory,Panjin Hetian Food
2023-12-06,982003155.1701726258,9505,1701883451,2023/12/06/09/35/02,Event - Visit Factory,Chengdu Wagott Bio-Tech
2023-12-06,982003155.1701726258,9505,1701888841,2023/12/06/10/54/21,Event - Visit Factory,Akkim Kimya
2023-12-06,1021031954.1701355986,(not set),1701893965,2023/12/06/12/19/24,Event - Visit Factory,Shandong Tianli Pharmaceutical
2023-12-06,1052128888.1666648671,17621,1701901240,2023/12/06/14/20/39,Event - Visit Factory,Shandong Guanghao Biological Products
2023-12-06,1094072886.1657205497,13690,1701885793,2023/12/06/10/03/13,Event - Visit Factory,Fujian Xianzhilou Biological Science and Technology
2023-12-06,1094072886.1657205497,13690,1701885793,2023/12/06/10/22/03,Event - Visit Factory,Nanjing Biotogether
2023-12-06,1094072886.1657205497,13690,1701885793,2023/12/06/11/00/28,Event - Visit Factory,BLGZJTH
2023-12-06,1094072886.1657205497,13690,1701885793,2023/12/06/11/01/37,Event - Visit Factory,Essentia Protein Solutions
2023-12-06,1128607045.1701926215,(not set),1701926216,2023/12/06/21/39/48,Event - Visit Factory,Hangzhou Xinfu Science & Technology
2023-12-06,11550535.1701878162,(not set),1701878162,2023/12/06/07/56/57,Event - Visit Factory,Ingredion Plant Based Protein Specialties (Canada)
2023-12-06,1169440710.1701886706,(not set),1701886706,2023/12/06/10/18/44,Event - Visit Factory,Neelkanth Polymers
2023-12-06,1169440710.1701886706,(not set),1701886706,2023/12/06/10/20/45,Event - Visit Factory,BLGZJTI
2023-12-06,1169440710.1701886706,(not set),1701886706,2023/12/06/10/28/38,Event - Visit Factory,Danisco U.S.
2023-12-06,1169440710.1701886706,(not set),1701886706,2023/12/06/10/29/11,Event - Visit Factory,IFF Ingredients
2023-12-06,1169440710.1701886706,(not set),1701886706,2023/12/06/10/29/20,Event - Visit Factory,Ingredion (UK)
2023-12-06,1169440710.1701886706,(not set),1701886706,2023/12/06/10/30/58,Event - Visit Factory,Zhejiang Huili Capsules
2023-12-06,1394701665.1521219151,725,1701884839,2023/12/06/09/49/36,Event - Visit Factory,Hi-Tech Pharmaceuticals
2023-12-06,1394701665.1521219151,725,1701884839,2023/12/06/09/50/43,Event - Visit Factory,Hi-Tech Pharmaceuticals
2023-12-06,1394701665.1521219151,725,1701884839,2023/12/06/09/51/09,Event - Visit Factory,Hi-Tech Pharmaceuticals
